date,canton,atLeastOneDoseTotal,atLeastOneDosePer100,partiallyVaccTotal,partiallyVaccPer100,fullyVaccinatedTotal,fullyVaccinatedPer100
2021-01-09,GE,2609,0.52,2609,0.52,0,0
2021-01-09,GL,350,0.86,350,0.86,0,0
2021-01-09,GR,644,0.32,643,0.32,1,0
2021-01-09,JU,511,0.69,511,0.69,0,0
2021-01-09,LU,4416,1.06,4416,1.06,0,0
2021-01-09,NE,611,0.35,610,0.35,1,0
2021-01-09,NW,556,1.28,554,1.27,2,0
2021-01-09,OW,486,1.28,486,1.28,0,0
2021-01-09,SG,468,0.09,467,0.09,1,0
2021-01-09,SH,1107,1.33,1107,1.33,0,0
2021-01-09,SO,3711,1.34,3710,1.34,1,0
2021-01-09,SZ,976,0.6,976,0.6,0,0
2021-01-09,TG,919,0.32,919,0.32,0,0
2021-01-09,TI,6744,1.92,6744,1.92,0,0
2021-01-09,UR,371,1.01,371,1.01,0,0
2021-01-09,VD,326,0.04,316,0.04,10,0
2021-01-09,VS,1321,0.38,1319,0.38,2,0
2021-01-09,ZG,555,0.43,554,0.43,1,0
2021-01-09,ZH,2162,0.14,2159,0.14,3,0
2021-01-10,AG,2693,0.39,2687,0.39,6,0
2021-01-10,AI,329,2.02,329,2.02,0,0
2021-01-10,AR,743,1.34,738,1.33,5,0.01
2021-01-10,BE,121,0.01,121,0.01,0,0
2021-01-10,BL,1913,0.66,1912,0.66,1,0
2021-01-10,BS,3825,1.94,3824,1.94,1,0
2021-01-10,CH,39785,0.46,39749,0.46,36,0
2021-01-10,CHFL,39791,0.46,39755,0.46,36,0
2021-01-10,FL,6,0.02,6,0.02,0,0
2021-01-10,FR,1286,0.4,1286,0.4,0,0
2021-01-10,GE,2610,0.52,2610,0.52,0,0
2021-01-10,GL,350,0.86,350,0.86,0,0
2021-01-10,GR,644,0.32,643,0.32,1,0
2021-01-10,JU,511,0.69,511,0.69,0,0
2021-01-10,LU,4416,1.06,4416,1.06,0,0
2021-01-10,NE,611,0.35,610,0.35,1,0
2021-01-10,NW,556,1.28,554,1.27,2,0
2021-01-10,OW,486,1.28,486,1.28,0,0
2021-01-10,SG,468,0.09,467,0.09,1,0
2021-01-10,SH,1107,1.33,1107,1.33,0,0
2021-01-10,SO,3711,1.34,3710,1.34,1,0
2021-01-10,SZ,977,0.6,977,0.6,0,0
2021-01-10,TG,919,0.32,919,0.32,0,0
2021-01-10,TI,6745,1.92,6745,1.92,0,0
2021-01-10,UR,371,1.01,371,1.01,0,0
2021-01-10,VD,353,0.04,343,0.04,10,0
2021-01-10,VS,1322,0.38,1319,0.38,3,0
2021-01-10,ZG,555,0.43,554,0.43,1,0
2021-01-10,ZH,2163,0.14,2160,0.14,3,0
2021-01-11,AG,3198,0.46,3192,0.46,6,0
2021-01-11,AI,365,2.24,365,2.24,0,0
2021-01-11,AR,749,1.35,744,1.35,5,0.01
2021-01-11,BE,717,0.07,717,0.07,0,0
2021-01-11,BL,2476,0.85,2475,0.85,1,0
2021-01-11,BS,3828,1.95,3827,1.95,1,0
2021-01-11,CH,47085,0.54,47040,0.54,45,0
2021-01-11,CHFL,47092,0.54,47047,0.54,45,0
2021-01-11,FL,7,0.02,7,0.02,0,0
2021-01-11,FR,1542,0.47,1542,0.47,0,0
2021-01-11,GE,3468,0.68,3466,0.68,2,0
2021-01-11,GL,507,1.24,507,1.24,0,0
2021-01-11,GR,959,0.48,958,0.48,1,0
2021-01-11,JU,575,0.78,575,0.78,0,0
2021-01-11,LU,5054,1.21,5054,1.21,0,0
2021-01-11,NE,659,0.37,658,0.37,1,0
2021-01-11,NW,587,1.35,585,1.34,2,0
2021-01-11,OW,543,1.42,543,1.42,0,0
2021-01-11,SG,724,0.14,723,0.14,1,0
2021-01-11,SH,1252,1.51,1252,1.51,0,0
2021-01-11,SO,4358,1.57,4357,1.57,1,0
2021-01-11,SZ,1039,0.64,1039,0.64,0,0
2021-01-11,TG,938,0.33,938,0.33,0,0
2021-01-11,TI,7298,2.08,7298,2.08,0,0
2021-01-11,UR,485,1.32,485,1.32,0,0
2021-01-11,VD,907,0.11,890,0.11,17,0
2021-01-11,VS,1523,0.44,1520,0.44,3,0
2021-01-11,ZG,657,0.51,656,0.51,1,0
2021-01-11,ZH,2677,0.17,2674,0.17,3,0
2021-01-12,AG,4018,0.58,4012,0.58,6,0
2021-01-12,AI,442,2.71,442,2.71,0,0
2021-01-12,AR,772,1.4,767,1.39,5,0.01
2021-01-12,BE,1490,0.14,1490,0.14,0,0
2021-01-12,BL,3038,1.04,3037,1.04,1,0
2021-01-12,BS,3831,1.95,3830,1.95,1,0
2021-01-12,CH,57357,0.66,57306,0.66,51,0
2021-01-12,CHFL,57374,0.66,57323,0.66,51,0
2021-01-12,FL,17,0.04,17,0.04,0,0
2021-01-12,FR,1873,0.58,1873,0.58,0,0
2021-01-12,GE,4356,0.86,4354,0.86,2,0
2021-01-12,GL,651,1.59,651,1.59,0,0
2021-01-12,GR,1325,0.66,1324,0.66,1,0
2021-01-12,JU,629,0.85,629,0.85,0,0
2021-01-12,LU,5980,1.44,5980,1.44,0,0
2021-01-12,NE,769,0.44,768,0.44,1,0
2021-01-12,NW,930,2.14,928,2.13,2,0
2021-01-12,OW,689,1.81,689,1.81,0,0
2021-01-12,SG,1039,0.2,1037,0.2,2,0
2021-01-12,SH,1459,1.76,1458,1.75,1,0
2021-01-12,SO,5058,1.82,5057,1.82,1,0
2021-01-12,SZ,1153,0.71,1153,0.71,0,0
2021-01-12,TG,1080,0.38,1079,0.38,1,0
2021-01-12,TI,8225,2.34,8225,2.34,0,0
2021-01-12,UR,571,1.55,570,1.55,1,0
2021-01-12,VD,1829,0.22,1811,0.22,18,0
2021-01-12,VS,2022,0.58,2018,0.58,4,0
2021-01-12,ZG,806,0.63,805,0.63,1,0
2021-01-12,ZH,3322,0.21,3319,0.21,3,0
2021-01-13,AG,4718,0.68,4704,0.68,14,0
2021-01-13,AI,471,2.89,471,2.89,0,0
2021-01-13,AR,789,1.43,784,1.42,5,0.01
2021-01-13,BE,2309,0.22,2309,0.22,0,0
2021-01-13,BL,3793,1.3,3790,1.3,3,0
2021-01-13,BS,4412,2.24,4410,2.24,2,0
2021-01-13,CH,68189,0.79,68011,0.78,178,0
2021-01-13,CHFL,68206,0.78,68028,0.78,178,0
2021-01-13,FL,17,0.04,17,0.04,0,0
2021-01-13,FR,2110,0.65,2110,0.65,0,0
2021-01-13,GE,5280,1.04,5278,1.04,2,0
2021-01-13,GL,788,1.93,788,1.93,0,0
2021-01-13,GR,1773,0.89,1772,0.89,1,0
2021-01-13,JU,670,0.91,670,0.91,0,0
2021-01-13,LU,6582,1.58,6564,1.58,18,0
2021-01-13,NE,882,0.5,881,0.5,1,0
2021-01-13,NW,1348,3.1,1344,3.09,4,0.01
2021-01-13,OW,721,1.89,721,1.89,0,0
2021-01-13,SG,1451,0.28,1449,0.28,2,0
2021-01-13,SH,1708,2.06,1707,2.05,1,0
2021-01-13,SO,5766,2.08,5765,2.08,1,0
2021-01-13,SZ,1425,0.88,1399,0.86,26,0.02
2021-01-13,TG,1281,0.45,1280,0.45,1,0
2021-01-13,TI,8587,2.45,8586,2.45,1,0
2021-01-13,UR,660,1.79,659,1.79,1,0
2021-01-13,VD,2952,0.36,2932,0.36,20,0
2021-01-13,VS,2706,0.78,2702,0.78,4,0
2021-01-13,ZG,933,0.72,885,0.69,48,0.04
2021-01-13,ZH,4074,0.26,4051,0.26,23,0
2021-01-14,AG,5413,0.78,5397,0.78,16,0
2021-01-14,AI,479,2.94,479,2.94,0,0
2021-01-14,AR,805,1.46,800,1.45,5,0.01
2021-01-14,BE,3419,0.33,3418,0.33,1,0
2021-01-14,BL,4390,1.51,4386,1.51,4,0
2021-01-14,BS,4882,2.48,4880,2.48,2,0
2021-01-14,CH,78615,0.91,78370,0.9,245,0
2021-01-14,CHFL,78639,0.9,78394,0.9,245,0
2021-01-14,FL,24,0.06,24,0.06,0,0
2021-01-14,FR,2355,0.72,2355,0.72,0,0
2021-01-14,GE,6176,1.22,6174,1.22,2,0
2021-01-14,GL,845,2.07,845,2.07,0,0
2021-01-14,GR,2061,1.03,2060,1.03,1,0
2021-01-14,JU,722,0.98,722,0.98,0,0
2021-01-14,LU,7047,1.69,7020,1.69,27,0.01
2021-01-14,NE,995,0.57,994,0.57,1,0
2021-01-14,NW,1693,3.89,1688,3.88,5,0.01
2021-01-14,OW,914,2.4,914,2.4,0,0
2021-01-14,SG,1893,0.37,1891,0.37,2,0
2021-01-14,SH,1892,2.28,1891,2.28,1,0
2021-01-14,SO,6456,2.33,6455,2.33,1,0
2021-01-14,SZ,1610,0.99,1584,0.98,26,0.02
2021-01-14,TG,1506,0.53,1504,0.53,2,0
2021-01-14,TI,8837,2.52,8836,2.52,1,0
2021-01-14,UR,751,2.04,750,2.04,1,0
2021-01-14,VD,3891,0.48,3871,0.48,20,0
2021-01-14,VS,3695,1.06,3691,1.06,4,0
2021-01-14,ZG,1088,0.84,989,0.77,99,0.08
2021-01-14,ZH,4800,0.31,4776,0.31,24,0
2021-01-15,AG,5873,0.85,5855,0.84,18,0
2021-01-15,AI,498,3.06,498,3.06,0,0
2021-01-15,AR,811,1.47,806,1.46,5,0.01
2021-01-15,BE,4595,0.44,4594,0.44,1,0
2021-01-15,BL,4999,1.72,4994,1.72,5,0
2021-01-15,BS,6026,3.06,6021,3.06,5,0
2021-01-15,CH,89158,1.03,88860,1.02,298,0
2021-01-15,CHFL,89202,1.02,88904,1.02,298,0
2021-01-15,FL,44,0.11,44,0.11,0,0
2021-01-15,FR,2551,0.78,2551,0.78,0,0
2021-01-15,GE,7092,1.4,7090,1.4,2,0
2021-01-15,GL,925,2.26,924,2.26,1,0
2021-01-15,GR,2532,1.27,2531,1.26,1,0
2021-01-15,JU,916,1.24,916,1.24,0,0
2021-01-15,LU,7651,1.84,7619,1.83,32,0.01
2021-01-15,NE,1125,0.64,1124,0.64,1,0
2021-01-15,NW,1814,4.17,1809,4.16,5,0.01
2021-01-15,OW,947,2.49,947,2.49,0,0
2021-01-15,SG,2076,0.4,2074,0.4,2,0
2021-01-15,SH,2058,2.48,2057,2.48,1,0
2021-01-15,SO,6904,2.49,6903,2.49,1,0
2021-01-15,SZ,1877,1.16,1850,1.14,27,0.02
2021-01-15,TG,1739,0.61,1737,0.61,2,0
2021-01-15,TI,9049,2.58,9048,2.58,1,0
2021-01-15,UR,812,2.21,811,2.2,1,0
2021-01-15,VD,5087,0.62,5066,0.62,21,0
2021-01-15,VS,4356,1.25,4351,1.25,5,0
2021-01-15,ZG,1333,1.03,1202,0.93,131,0.1
2021-01-15,ZH,5512,0.35,5482,0.35,30,0
2021-01-16,AG,6100,0.88,6082,0.88,18,0
2021-01-16,AI,500,3.07,500,3.07,0,0
2021-01-16,AR,827,1.5,822,1.49,5,0.01
2021-01-16,BE,4622,0.44,4621,0.44,1,0
2021-01-16,BL,5015,1.72,5010,1.72,5,0
2021-01-16,BS,7143,3.63,7137,3.63,6,0
2021-01-16,CH,93494,1.08,93191,1.07,303,0
2021-01-16,CHFL,93540,1.07,93237,1.07,303,0
2021-01-16,FL,46,0.12,46,0.12,0,0
2021-01-16,FR,2634,0.81,2634,0.81,0,0
2021-01-16,GE,7094,1.4,7092,1.4,2,0
2021-01-16,GL,925,2.26,924,2.26,1,0
2021-01-16,GR,2534,1.27,2533,1.27,1,0
2021-01-16,JU,916,1.24,916,1.24,0,0
2021-01-16,LU,8205,1.97,8173,1.96,32,0.01
2021-01-16,NE,1125,0.64,1124,0.64,1,0
2021-01-16,NW,1822,4.19,1817,4.18,5,0.01
2021-01-16,OW,950,2.49,950,2.49,0,0
2021-01-16,SG,2292,0.45,2290,0.45,2,0
2021-01-16,SH,2060,2.48,2059,2.48,1,0
2021-01-16,SO,7727,2.78,7726,2.78,1,0
2021-01-16,SZ,1884,1.16,1857,1.15,27,0.02
2021-01-16,TG,1759,0.62,1757,0.62,2,0
2021-01-16,TI,9246,2.63,9245,2.63,1,0
2021-01-16,UR,813,2.21,812,2.21,1,0
2021-01-16,VD,5278,0.65,5255,0.64,23,0
2021-01-16,VS,4553,1.31,4548,1.31,5,0
2021-01-16,ZG,1581,1.23,1449,1.13,132,0.1
2021-01-16,ZH,5889,0.38,5858,0.38,31,0
2021-01-17,AG,6101,0.88,6081,0.88,20,0
2021-01-17,AI,500,3.07,500,3.07,0,0
2021-01-17,AR,827,1.5,822,1.49,5,0.01
2021-01-17,BE,4622,0.44,4621,0.44,1,0
2021-01-17,BL,5015,1.72,5010,1.72,5,0
2021-01-17,BS,7143,3.63,7137,3.63,6,0
2021-01-17,CH,94155,1.09,93848,1.08,307,0
2021-01-17,CHFL,94201,1.08,93894,1.08,307,0
2021-01-17,FL,46,0.12,46,0.12,0,0
2021-01-17,FR,2634,0.81,2634,0.81,0,0
2021-01-17,GE,7097,1.4,7095,1.4,2,0
2021-01-17,GL,925,2.26,924,2.26,1,0
2021-01-17,GR,2534,1.27,2533,1.27,1,0
2021-01-17,JU,916,1.24,916,1.24,0,0
2021-01-17,LU,8206,1.97,8174,1.96,32,0.01
2021-01-17,NE,1126,0.64,1125,0.64,1,0
2021-01-17,NW,1822,4.19,1817,4.18,5,0.01
2021-01-17,OW,950,2.49,950,2.49,0,0
2021-01-17,SG,2292,0.45,2289,0.44,3,0
2021-01-17,SH,2060,2.48,2059,2.48,1,0
2021-01-17,SO,7727,2.78,7726,2.78,1,0
2021-01-17,SZ,1884,1.16,1857,1.15,27,0.02
2021-01-17,TG,1759,0.62,1757,0.62,2,0
2021-01-17,TI,9443,2.69,9442,2.69,1,0
2021-01-17,UR,813,2.21,812,2.21,1,0
2021-01-17,VD,5483,0.67,5459,0.67,24,0
2021-01-17,VS,4557,1.31,4552,1.31,5,0
2021-01-17,ZG,1827,1.42,1695,1.32,132,0.1
2021-01-17,ZH,5892,0.38,5861,0.38,31,0
2021-01-18,AG,6952,1,6930,1,22,0
2021-01-18,AI,556,3.41,556,3.41,0,0
2021-01-18,AR,979,1.77,972,1.76,7,0.01
2021-01-18,BE,6271,0.6,6269,0.6,2,0
2021-01-18,BL,5735,1.97,5725,1.97,10,0
2021-01-18,BS,7298,3.71,6665,3.39,633,0.32
2021-01-18,CH,105527,1.22,104467,1.2,1060,0.01
2021-01-18,CHFL,105653,1.21,104593,1.2,1060,0.01
2021-01-18,FL,126,0.32,126,0.32,0,0
2021-01-18,FR,3095,0.95,3095,0.95,0,0
2021-01-18,GE,7884,1.56,7882,1.56,2,0
2021-01-18,GL,1004,2.46,1003,2.46,1,0
2021-01-18,GR,3050,1.52,3048,1.52,2,0
2021-01-18,JU,996,1.35,996,1.35,0,0
2021-01-18,LU,8280,1.99,8242,1.98,38,0.01
2021-01-18,NE,1317,0.75,1316,0.75,1,0
2021-01-18,NW,1839,4.23,1831,4.21,8,0.02
2021-01-18,OW,955,2.51,955,2.51,0,0
2021-01-18,SG,2759,0.54,2756,0.54,3,0
2021-01-18,SH,2265,2.73,2263,2.72,2,0
2021-01-18,SO,8471,3.05,8470,3.05,1,0
2021-01-18,SZ,2184,1.35,2060,1.27,124,0.08
2021-01-18,TG,2063,0.73,2061,0.73,2,0
2021-01-18,TI,9647,2.75,9646,2.75,1,0
2021-01-18,UR,879,2.39,878,2.38,1,0
2021-01-18,VD,7076,0.87,7050,0.87,26,0
2021-01-18,VS,4865,1.4,4859,1.39,6,0
2021-01-18,ZG,2206,1.71,2071,1.61,135,0.1
2021-01-18,ZH,6901,0.44,6868,0.44,33,0
2021-01-19,AG,7869,1.13,7842,1.13,27,0
2021-01-19,AI,671,4.12,671,4.12,0,0
2021-01-19,AR,1333,2.41,1326,2.4,7,0.01
2021-01-19,BE,8058,0.77,8054,0.77,4,0
2021-01-19,BL,6484,2.23,6473,2.22,11,0
2021-01-19,BS,8394,4.27,7123,3.62,1271,0.65
2021-01-19,CH,121953,1.41,120190,1.39,1763,0.02
2021-01-19,CHFL,122164,1.4,120401,1.38,1763,0.02
2021-01-19,FL,211,0.54,211,0.54,0,0
2021-01-19,FR,3644,1.12,3643,1.12,1,0
2021-01-19,GE,8789,1.74,8776,1.73,13,0
2021-01-19,GL,1103,2.7,1102,2.7,1,0
2021-01-19,GR,3429,1.71,3427,1.71,2,0
2021-01-19,JU,1202,1.63,1202,1.63,0,0
2021-01-19,LU,8652,2.08,8614,2.07,38,0.01
2021-01-19,NE,1572,0.89,1571,0.89,1,0
2021-01-19,NW,1890,4.34,1882,4.32,8,0.02
2021-01-19,OW,964,2.53,964,2.53,0,0
2021-01-19,SG,3620,0.7,3616,0.7,4,0
2021-01-19,SH,2524,3.04,2522,3.03,2,0
2021-01-19,SO,9307,3.35,9306,3.35,1,0
2021-01-19,SZ,2467,1.52,2310,1.42,157,0.1
2021-01-19,TG,2430,0.86,2428,0.86,2,0
2021-01-19,TI,9853,2.81,9852,2.81,1,0
2021-01-19,UR,985,2.68,983,2.67,2,0.01
2021-01-19,VD,8760,1.08,8734,1.07,26,0
2021-01-19,VS,5803,1.67,5797,1.66,6,0
2021-01-19,ZG,2863,2.22,2723,2.11,140,0.11
2021-01-19,ZH,9287,0.6,9249,0.6,38,0
2021-01-20,AG,9273,1.34,9237,1.33,36,0.01
2021-01-20,AI,742,4.55,742,4.55,0,0
2021-01-20,AR,1696,3.07,1689,3.05,7,0.01
2021-01-20,BE,10108,0.97,10103,0.97,5,0
2021-01-20,BL,7223,2.48,7206,2.48,17,0.01
2021-01-20,BS,8565,4.35,6425,3.27,2140,1.09
2021-01-20,CH,141388,1.63,138715,1.6,2673,0.03
2021-01-20,CHFL,141652,1.63,138979,1.6,2673,0.03
2021-01-20,FL,264,0.68,264,0.68,0,0
2021-01-20,FR,4270,1.31,4268,1.31,2,0
2021-01-20,GE,9714,1.92,9701,1.92,13,0
2021-01-20,GL,1282,3.14,1281,3.14,1,0
2021-01-20,GR,3803,1.9,3801,1.9,2,0
2021-01-20,JU,1517,2.06,1517,2.06,0,0
2021-01-20,LU,9316,2.24,9276,2.23,40,0.01
2021-01-20,NE,1888,1.07,1887,1.07,1,0
2021-01-20,NW,1936,4.45,1927,4.43,9,0.02
2021-01-20,OW,1014,2.66,1014,2.66,0,0
2021-01-20,SG,4454,0.87,4446,0.86,8,0
2021-01-20,SH,2776,3.34,2774,3.34,2,0
2021-01-20,SO,9862,3.55,9861,3.55,1,0
2021-01-20,SZ,2894,1.78,2735,1.69,159,0.1
2021-01-20,TG,2996,1.06,2994,1.06,2,0
2021-01-20,TI,10070,2.87,10068,2.87,2,0
2021-01-20,UR,1052,2.86,1050,2.85,2,0.01
2021-01-20,VD,10721,1.32,10690,1.31,31,0
2021-01-20,VS,6562,1.88,6555,1.88,7,0
2021-01-20,ZG,3644,2.83,3499,2.72,145,0.11
2021-01-20,ZH,14010,0.9,13969,0.9,41,0
2021-01-21,AG,11020,1.59,10901,1.57,119,0.02
2021-01-21,AI,789,4.84,789,4.84,0,0
2021-01-21,AR,2169,3.92,2161,3.91,8,0.01
2021-01-21,BE,12333,1.18,12327,1.18,6,0
2021-01-21,BL,7926,2.72,7907,2.72,19,0.01
2021-01-21,BS,8702,4.42,6560,3.33,2142,1.09
2021-01-21,CH,163850,1.89,160606,1.85,3244,0.04
2021-01-21,CHFL,164172,1.89,160928,1.85,3244,0.04
2021-01-21,FL,322,0.82,322,0.82,0,0
2021-01-21,FR,5029,1.55,5026,1.54,3,0
2021-01-21,GE,10777,2.13,10764,2.13,13,0
2021-01-21,GL,1361,3.33,1360,3.33,1,0
2021-01-21,GR,4099,2.05,4097,2.05,2,0
2021-01-21,JU,1815,2.46,1815,2.46,0,0
2021-01-21,LU,10326,2.48,10265,2.47,61,0.01
2021-01-21,NE,2297,1.31,2296,1.31,1,0
2021-01-21,NW,2011,4.62,1903,4.37,108,0.25
2021-01-21,OW,1379,3.62,1377,3.61,2,0.01
2021-01-21,SG,5200,1.01,5191,1.01,9,0
2021-01-21,SH,3115,3.75,3111,3.74,4,0
2021-01-21,SO,10422,3.76,10283,3.71,139,0.05
2021-01-21,SZ,3210,1.98,2993,1.85,217,0.13
2021-01-21,TG,3574,1.26,3520,1.24,54,0.02
2021-01-21,TI,10430,2.97,10428,2.97,2,0
2021-01-21,UR,1169,3.17,1166,3.17,3,0.01
2021-01-21,VD,12954,1.59,12908,1.58,46,0.01
2021-01-21,VS,7739,2.22,7729,2.22,10,0
2021-01-21,ZG,4332,3.36,4137,3.21,195,0.15
2021-01-21,ZH,19672,1.27,19592,1.26,80,0.01
2021-01-22,AG,12215,1.76,12031,1.73,184,0.03
2021-01-22,AI,849,5.21,849,5.21,0,0
2021-01-22,AR,2239,4.05,2231,4.03,8,0.01
2021-01-22,BE,14517,1.39,14510,1.39,7,0
2021-01-22,BL,8476,2.91,8347,2.87,129,0.04
2021-01-22,BS,8880,4.51,6737,3.42,2143,1.09
2021-01-22,CH,182958,2.11,179226,2.07,3732,0.04
2021-01-22,CHFL,183333,2.11,179601,2.06,3732,0.04
2021-01-22,FL,375,0.96,375,0.96,0,0
2021-01-22,FR,5650,1.74,5643,1.73,7,0
2021-01-22,GE,11765,2.32,11752,2.32,13,0
2021-01-22,GL,1510,3.7,1509,3.69,1,0
2021-01-22,GR,4382,2.19,4379,2.19,3,0
2021-01-22,JU,1990,2.7,1990,2.7,0,0
2021-01-22,LU,11414,2.74,11186,2.69,228,0.05
2021-01-22,NE,2578,1.47,2577,1.47,1,0
2021-01-22,NW,2133,4.9,2024,4.65,109,0.25
2021-01-22,OW,1556,4.08,1554,4.08,2,0.01
2021-01-22,SG,5755,1.12,5743,1.12,12,0
2021-01-22,SH,3453,4.15,3447,4.15,6,0.01
2021-01-22,SO,10921,3.94,10777,3.88,144,0.05
2021-01-22,SZ,3387,2.09,3118,1.92,269,0.17
2021-01-22,TG,4076,1.44,3976,1.41,100,0.04
2021-01-22,TI,11027,3.14,11025,3.14,2,0
2021-01-22,UR,1285,3.49,1282,3.48,3,0.01
2021-01-22,VD,14947,1.83,14898,1.83,49,0.01
2021-01-22,VS,8852,2.54,8832,2.53,20,0.01
2021-01-22,ZG,4988,3.87,4785,3.72,203,0.16
2021-01-22,ZH,24113,1.55,24024,1.55,89,0.01
2021-01-23,AG,12353,1.78,12168,1.75,185,0.03
2021-01-23,AI,852,5.23,852,5.23,0,0
2021-01-23,AR,2292,4.14,2284,4.13,8,0.01
2021-01-23,BE,14520,1.39,14512,1.39,8,0
2021-01-23,BL,8480,2.91,8351,2.87,129,0.04
2021-01-23,BS,8962,4.56,6819,3.47,2143,1.09
2021-01-23,CH,188679,2.18,184851,2.13,3828,0.04
2021-01-23,CHFL,189059,2.17,185231,2.13,3828,0.04
2021-01-23,FL,380,0.97,380,0.97,0,0
2021-01-23,FR,6010,1.85,6003,1.84,7,0
2021-01-23,GE,11766,2.32,11753,2.32,13,0
2021-01-23,GL,1510,3.7,1509,3.69,1,0
2021-01-23,GR,4386,2.19,4383,2.19,3,0
2021-01-23,JU,1990,2.7,1990,2.7,0,0
2021-01-23,LU,12299,2.95,12071,2.9,228,0.05
2021-01-23,NE,2578,1.47,2577,1.47,1,0
2021-01-23,NW,2134,4.9,2025,4.65,109,0.25
2021-01-23,OW,1574,4.13,1572,4.13,2,0.01
2021-01-23,SG,6370,1.24,6357,1.24,13,0
2021-01-23,SH,3458,4.16,3377,4.06,81,0.1
2021-01-23,SO,11706,4.22,11562,4.17,144,0.05
2021-01-23,SZ,3396,2.09,3126,1.93,270,0.17
2021-01-23,TG,4168,1.47,4064,1.44,104,0.04
2021-01-23,TI,11623,3.31,11620,3.31,3,0
2021-01-23,UR,1285,3.49,1282,3.48,3,0.01
2021-01-23,VD,15147,1.86,15098,1.85,49,0.01
2021-01-23,VS,9030,2.59,9010,2.59,20,0.01
2021-01-23,ZG,5528,4.29,5325,4.13,203,0.16
2021-01-23,ZH,25262,1.63,25161,1.62,101,0.01
2021-01-24,AG,12355,1.78,12170,1.75,185,0.03
2021-01-24,AI,852,5.23,852,5.23,0,0
2021-01-24,AR,2292,4.14,2284,4.13,8,0.01
2021-01-24,BE,14522,1.39,14514,1.39,8,0
2021-01-24,BL,8480,2.91,8351,2.87,129,0.04
2021-01-24,BS,8962,4.56,6819,3.47,2143,1.09
2021-01-24,CH,189848,2.19,186008,2.15,3840,0.04
2021-01-24,CHFL,190228,2.18,186388,2.14,3840,0.04
2021-01-24,FL,380,0.97,380,0.97,0,0
2021-01-24,FR,6010,1.85,6003,1.84,7,0
2021-01-24,GE,11767,2.32,11754,2.32,13,0
2021-01-24,GL,1510,3.7,1509,3.69,1,0
2021-01-24,GR,4386,2.19,4383,2.19,3,0
2021-01-24,JU,1990,2.7,1990,2.7,0,0
2021-01-24,LU,12302,2.95,12074,2.9,228,0.05
2021-01-24,NE,2578,1.47,2577,1.47,1,0
2021-01-24,NW,2134,4.9,2025,4.65,109,0.25
2021-01-24,OW,1574,4.13,1572,4.13,2,0.01
2021-01-24,SG,6372,1.24,6358,1.24,14,0
2021-01-24,SH,3458,4.16,3377,4.06,81,0.1
2021-01-24,SO,11706,4.22,11562,4.17,144,0.05
2021-01-24,SZ,3399,2.1,3129,1.93,270,0.17
2021-01-24,TG,4168,1.47,4064,1.44,104,0.04
2021-01-24,TI,11977,3.41,11968,3.41,9,0
2021-01-24,UR,1286,3.49,1283,3.48,3,0.01
2021-01-24,VD,15345,1.88,15295,1.88,50,0.01
2021-01-24,VS,9067,2.6,9043,2.59,24,0.01
2021-01-24,ZG,6061,4.71,5858,4.55,203,0.16
2021-01-24,ZH,25295,1.63,25194,1.62,101,0.01
2021-01-25,AG,13580,1.96,13378,1.93,202,0.03
2021-01-25,AI,864,5.3,851,5.22,13,0.08
2021-01-25,AR,2676,4.84,2571,4.65,105,0.19
2021-01-25,BE,16373,1.57,16364,1.57,9,0
2021-01-25,BL,8684,2.98,8207,2.82,477,0.16
2021-01-25,BS,8984,4.57,6323,3.21,2661,1.35
2021-01-25,CH,205571,2.37,200282,2.31,5289,0.06
2021-01-25,CHFL,206023,2.37,200734,2.3,5289,0.06
2021-01-25,FL,452,1.16,452,1.16,0,0
2021-01-25,FR,6646,2.04,6639,2.04,7,0
2021-01-25,GE,12633,2.49,12608,2.49,25,0
2021-01-25,GL,1654,4.05,1653,4.05,1,0
2021-01-25,GR,4721,2.36,4716,2.36,5,0
2021-01-25,JU,2175,2.95,2175,2.95,0,0
2021-01-25,LU,13237,3.18,12786,3.07,451,0.11
2021-01-25,NE,2901,1.65,2856,1.62,45,0.03
2021-01-25,NW,2200,5.06,2090,4.8,110,0.25
2021-01-25,OW,1644,4.31,1642,4.31,2,0.01
2021-01-25,SG,7297,1.42,7263,1.41,34,0.01
2021-01-25,SH,3768,4.53,3686,4.44,82,0.1
2021-01-25,SO,12185,4.39,12040,4.34,145,0.05
2021-01-25,SZ,3560,2.2,3290,2.03,270,0.17
2021-01-25,TG,4747,1.68,4597,1.62,150,0.05
2021-01-25,TI,13126,3.74,13117,3.74,9,0
2021-01-25,UR,1367,3.71,1325,3.6,42,0.11
2021-01-25,VD,17360,2.13,17306,2.12,54,0.01
2021-01-25,VS,9712,2.79,9651,2.77,61,0.02
2021-01-25,ZG,6316,4.9,6108,4.74,208,0.16
2021-01-25,ZH,27161,1.75,27040,1.74,121,0.01
2021-01-26,AG,15099,2.18,14847,2.14,252,0.04
2021-01-26,AI,919,5.64,873,5.36,46,0.28
2021-01-26,AR,2903,5.25,2605,4.71,298,0.54
2021-01-26,BE,18297,1.75,18281,1.75,16,0
2021-01-26,BL,8889,3.05,8197,2.82,692,0.24
2021-01-26,BS,9199,4.68,6061,3.08,3138,1.6
2021-01-26,CH,227808,2.63,219959,2.54,7849,0.09
